ts,url,http,bytes,out
01:36:53,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/powershellconcepts_topic_understanding_oci_cmdlets.htm,200,23680,API__SDKDocs__powershellconcepts_topic_understanding_oci_cmdlets.md
01:36:54,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/powershellexamples.htm,200,9757,API__SDKDocs__powershellexamples.md
01:36:55,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/powershellgettingstarted.htm,200,25299,API__SDKDocs__powershellgettingstarted.md
01:36:57,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/pythonsdk.htm,200,24515,API__SDKDocs__pythonsdk.md
01:36:58,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/rubysdk.htm,200,15588,API__SDKDocs__rubysdk.md
01:36:59,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/solutions-kubernetes.htm,200,10169,API__SDKDocs__solutions-kubernetes.md
01:37:00,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/typescriptsdk.htm,200,17178,API__SDKDocs__typescriptsdk.md
01:37:01,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/typescriptsdkconcepts.htm,200,41073,API__SDKDocs__typescriptsdkconcepts.md
01:37:02,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/typescriptsdkexamples.htm,200,11480,API__SDKDocs__typescriptsdkexamples.md
01:37:03,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/typescriptsdkgettingstarted.htm,200,14763,API__SDKDocs__typescriptsdkgettingstarted.md
01:37:04,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/usingthetoolkitforjavadownload.htm,200,15186,API__SDKDocs__usingthetoolkitforjavadownload.md
01:37:05,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/visualstudio_gettingstarted.htm,200,9197,API__SDKDocs__visualstudio_gettingstarted.md
01:37:06,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/visualstudio_intro.htm,200,9155,API__SDKDocs__visualstudio_intro.md
01:37:08,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/visualstudio_using.htm,200,14508,API__SDKDocs__visualstudio_using.md
01:37:09,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/vscode_plugins_intro.htm,200,11692,API__SDKDocs__vscode_plugins_intro.md
01:37:10,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Concepts/apigatewayconcepts.htm,200,23417,APIGateway__Concepts__apigatewayconcepts.md
