ts,url,http,bytes,out
19:13:04,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_oss_subscription.html,200,15333,dbms_cloud_oci_oss_subscription.md
19:13:05,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_oss_subscription_t.html,200,10702,dbms_cloud_oci_oss_subscription_t.md
19:13:06,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_osu_computed_usage.html,200,28008,dbms_cloud_oci_osu_computed_usage.md
19:13:08,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_osu_computed_usage_t.html,200,17679,dbms_cloud_oci_osu_computed_usage_t.md
19:13:09,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_ov_cluster.html,200,33411,dbms_cloud_oci_ov_cluster.md
19:13:11,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_ov_cluster_t.html,200,20298,dbms_cloud_oci_ov_cluster_t.md
19:13:12,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_ov_esxi_host.html,200,52279,dbms_cloud_oci_ov_esxi_host.md
19:13:14,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_ov_esxi_host_t.html,200,27849,dbms_cloud_oci_ov_esxi_host_t.md
19:13:15,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_ov_sddc.html,200,84994,dbms_cloud_oci_ov_sddc.md
19:13:17,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_ov_sddc_t.html,200,44347,dbms_cloud_oci_ov_sddc_t.md
19:13:19,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_ov_work_request.html,200,26702,dbms_cloud_oci_ov_work_request.md
19:13:21,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_ov_work_request_t.html,200,18553,dbms_cloud_oci_ov_work_request_t.md
19:13:23,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_psql_postgresql.html,200,178689,dbms_cloud_oci_psql_postgresql.md
19:13:25,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_psql_postgresql_t.html,200,97984,dbms_cloud_oci_psql_postgresql_t.md
19:13:27,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_q_queue.html,200,46821,dbms_cloud_oci_q_queue.md
19:13:30,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_q_queue_admin.html,200,61117,dbms_cloud_oci_q_queue_admin.md
19:13:31,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_q_queue_admin_t.html,200,36664,dbms_cloud_oci_q_queue_admin_t.md
19:13:33,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_q_queue_t.html,200,29202,dbms_cloud_oci_q_queue_t.md
19:13:34,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_r_database_recovery.html,200,124944,dbms_cloud_oci_r_database_recovery.md
19:13:36,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_r_database_recovery_t.html,200,72065,dbms_cloud_oci_r_database_recovery_t.md
19:13:38,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_rd_redis_cluster.html,200,64083,dbms_cloud_oci_rd_redis_cluster.md
19:13:40,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_rd_redis_cluster_t.html,200,37533,dbms_cloud_oci_rd_redis_cluster_t.md
19:13:41,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_rm_resource_manager.html,200,278834,dbms_cloud_oci_rm_resource_manager.md
19:13:42,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_rm_resource_manager_t.html,200,163054,dbms_cloud_oci_rm_resource_manager_t.md
19:13:44,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_rs_resource_search.html,200,20432,dbms_cloud_oci_rs_resource_search.md
19:13:46,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_rs_resource_search_t.html,200,16563,dbms_cloud_oci_rs_resource_search_t.md
19:13:48,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_rv_rover_bundle.html,200,43695,dbms_cloud_oci_rv_rover_bundle.md
19:13:49,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_rv_rover_bundle_t.html,200,30470,dbms_cloud_oci_rv_rover_bundle_t.md
19:13:50,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_rv_rover_cluster.html,200,46830,dbms_cloud_oci_rv_rover_cluster.md
19:13:52,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_rv_rover_cluster_t.html,200,29392,dbms_cloud_oci_rv_rover_cluster_t.md
19:13:54,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_rv_rover_entitlement.html,200,38942,dbms_cloud_oci_rv_rover_entitlement.md
19:13:55,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_rv_rover_entitlement_t.html,200,24106,dbms_cloud_oci_rv_rover_entitlement_t.md
19:13:57,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_rv_rover_node.html,200,82626,dbms_cloud_oci_rv_rover_node.md
19:13:58,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_rv_rover_node_t.html,200,50610,dbms_cloud_oci_rv_rover_node_t.md
19:14:00,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_rv_shape.html,200,12582,dbms_cloud_oci_rv_shape.md
19:14:01,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_rv_shape_t.html,200,9796,dbms_cloud_oci_rv_shape_t.md
19:14:03,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_rv_work_requests.html,200,33842,dbms_cloud_oci_rv_work_requests.md
19:14:05,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_rv_work_requests_t.html,200,21321,dbms_cloud_oci_rv_work_requests_t.md
19:14:07,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_sc_secrets.html,200,23556,dbms_cloud_oci_sc_secrets.md
19:14:09,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_sc_secrets_t.html,200,16539,dbms_cloud_oci_sc_secrets_t.md
19:14:10,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_sch_service_connector.html,200,70761,dbms_cloud_oci_sch_service_connector.md
19:14:12,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_sch_service_connector_t.html,200,40152,dbms_cloud_oci_sch_service_connector_t.md
19:14:14,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_smon_stack_monitoring.html,200,338389,dbms_cloud_oci_smon_stack_monitoring.md
19:14:17,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_smon_stack_monitoring_t.html,200,174433,dbms_cloud_oci_smon_stack_monitoring_t.md
19:14:18,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_smp_service_manager_proxy.html,200,18745,dbms_cloud_oci_smp_service_manager_proxy.md
19:14:19,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_smp_service_manager_proxy_t.html,200,12828,dbms_cloud_oci_smp_service_manager_proxy_t.md
19:14:22,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_st_stream.html,200,42687,dbms_cloud_oci_st_stream.md
